$GPGGA,140227,4454.1364,N,9325.0533,W,1,6,1.6,294.5,M,-30.7,M,,*57,,,,,
$GPGSA,A,3,21,15,,24,26,29,,22,,,,,3.2,1.6,02.8*00,,
$GPGSV,3,1,12,21,75,306,41,15,59,74,46,18,57,269,41,24,55,116,46*71
$GPGSV,3,2,12,26,48,58,42,29,26,188,39,6,26,307,30,22,18,257,35*76
$GPGSV,3,3,12,3,12,320,26,9,7,144,25,16,4,310,,8,3,23,*7C
$GPRMC,140228,A,4454.1294,N,9325.0533,W,23.6,179.5,300508,1.1,E,A*2E,,,,,,,
$GPGGA,140228,4454.1294,N,9325.0533,W,1,7,1.5,294.7,M,-30.7,M,,*56,,,,,
$GPGSA,A,3,21,15,18,24,26,29,,22,,,,,2.8,1.5,02.4*0D,,
$GPGSV,3,1,12,21,75,306,41,15,59,74,46,18,57,269,42,24,55,116,46*72
$GPGSV,3,2,12,26,48,58,42,29,26,188,39,6,26,307,28,22,18,257,36*7C
$GPGSV,3,3,12,3,12,320,26,9,7,144,23,16,4,310,,8,3,23,*7A
$GPRMC,140229,A,4454.1227,N,9325.0533,W,22.3,179.6,300508,1.1,E,A*20,,,,,,,
$GPGGA,140229,4454.1227,N,9325.0533,W,1,5,2.5,295.7,M,-30.7,M,,*5F,,,,,
$GPGSA,A,3,21,15,,24,26,29,,,,,,,4.9,2.5,04.2*00,,
$GPGSV,3,1,12,21,75,306,40,15,59,74,46,18,57,269,41,24,55,116,46*70
$GPGSV,3,2,12,26,48,58,42,29,26,188,40,6,26,307,26,22,18,257,36*7C
$GPGSV,3,3,12,3,12,320,24,9,7,144,21,16,4,310,,8,3,23,*7A
$GPRMC,140230,A,4454.1169,N,9325.0532,W,20.4,179.6,300508,1.1,E,A*25,,,,,,,
$GPGGA,140230,4454.1169,N,9325.0532,W,1,6,2.1,294,M,-30.7,M,,*5E,,,,,
$GPGSA,A,3,21,15,18,24,26,29,,,,,,,4.7,2.1,04.2*03,,
$GPGSV,3,1,12,21,75,306,41,15,59,74,46,18,57,269,42,24,55,116,46*72
$GPGSV,3,2,12,26,48,58,42,29,26,188,41,6,26,307,26,22,18,257,35*7E
$GPGSV,3,3,12,3,12,320,23,9,7,144,21,16,4,310,,8,3,23,*7D
$GPRMC,140231,A,4454.1114,N,9325.0533,W,18.5,180,300508,1.1,E,A*25,,,,,,,
$GPGGA,140231,4454.1114,N,9325.0533,W,1,7,1.5,293.9,M,-30.7,M,,*5C,,,,,
$GPGSA,A,3,21,15,18,24,26,29,,22,,,,,2.8,1.5,02.4*0D,,
$GPGSV,3,1,12,21,75,306,41,15,58,74,46,18,57,269,43,24,55,116,46*72
$GPGSV,3,2,12,26,48,58,41,29,26,188,41,6,26,307,28,22,18,257,37*71
$GPGSV,3,3,12,3,12,320,23,9,7,144,21,16,4,310,,8,3,23,*7D
$GPRMC,140232,A,4454.107,N,9325.0535,W,15.6,180,300508,1.1,E,A*2D,,,,,,,
$GPGGA,140232,4454.107,N,9325.0535,W,1,8,1.2,294,M,-30.7,M,,*5C,,,,,
$GPGSA,A,3,21,15,18,24,26,29,6,22,,,,,2.4,1.2,02.0*04,,
$GPGSV,3,1,12,21,75,306,42,15,58,74,46,18,57,269,43,24,55,116,46*71
$GPGSV,3,2,12,26,48,58,41,29,26,188,41,6,26,307,29,22,18,257,37*70
$GPGSV,3,3,12,3,12,320,22,9,7,144,22,16,3,310,,8,3,23,*78
$GPRMC,140233,A,4454.1033,N,9325.0536,W,12.4,180.1,300508,1.1,E,A*2C,,,,,,,
$GPGGA,140233,4454.1033,N,9325.0536,W,1,7,1.3,292.6,M,-30.7,M,,*57,,,,,
$GPGSA,A,3,21,15,18,24,26,29,6,,,,,,2.5,1.3,02.2*06,,
$GPGSV,3,1,12,21,75,306,42,15,58,74,46,18,57,270,43,24,55,116,46*79
$GPGSV,3,2,12,26,48,58,42,29,26,188,41,6,26,307,31,22,18,257,36*7B
$GPGSV,3,3,12,3,12,320,22,9,7,144,23,8,3,23,,16,3,310,*79
$GPRMC,140234,A,4454.1007,N,9325.0535,W,10,180.9,300508,1.1,E,A*21,,,,,,,
$GPGGA,140234,4454.1007,N,9325.0535,W,1,8,1.2,291.9,M,-30.7,M,,*56,,,,,
$GPGSA,A,3,21,15,18,24,26,29,6,22,,,,,2.4,1.2,02.0*04,,
$GPGSV,3,1,12,21,75,306,42,15,58,74,46,18,57,270,43,24,55,116,46*79
$GPGSV,3,2,12,26,48,58,43,29,26,188,41,6,26,307,33,22,18,257,37*79
$GPGSV,3,3,12,3,12,320,22,9,7,144,24,8,3,23,,16,3,310,*7E
$GPRMC,140235,A,4454.098,N,9325.0537,W,8.6,183.7,300508,1.1,E,A*27,,,,,,,
$GPGGA,140235,4454.098,N,9325.0537,W,1,7,1.5,292.4,M,-30.7,M,,*54,,,,,
$GPGSA,A,3,21,15,18,24,26,29,,22,,,,,2.8,1.5,02.4*0D,,
$GPGSV,3,1,12,21,75,306,42,15,58,74,46,18,57,270,42,24,55,116,46*78
$GPGSV,3,2,12,26,48,58,43,29,26,188,41,6,26,307,32,22,18,257,39*76
$GPGSV,3,3,12,3,12,320,23,9,7,144,27,8,3,23,,16,3,310,*7C
$GPRMC,140236,A,4454.0967,N,9325.0543,W,6,187.4,300508,1.1,E,A*21,,,,,,,
$GPGGA,140236,4454.0967,N,9325.0543,W,1,8,1.2,292.8,M,-30.7,M,,*59,,,,,
$GPGSA,A,3,21,15,18,24,26,29,6,22,,,,,2.4,1.2,02.0*04,,
$GPGSV,3,1,12,21,75,306,42,15,58,74,46,18,57,270,43,24,55,116,46*79
$GPGSV,3,2,12,26,48,58,44,29,26,188,42,6,26,307,31,22,18,257,39*71
$GPGSV,3,3,12,3,12,320,26,9,7,144,27,8,3,23,,16,3,310,*79
$GPRMC,140237,A,4454.0963,N,9325.0548,W,3.7,189.4,300508,1.1,E,A*23,,,,,,,
$GPGGA,140237,4454.0963,N,9325.0548,W,1,7,1.5,293.2,M,-30.7,M,,*54,,,,,
$GPGSA,A,3,21,15,18,24,26,29,,22,,,,,2.8,1.5,02.4*0D,,
$GPGSV,3,1,12,21,75,306,42,15,58,74,46,18,57,270,44,24,55,116,45*7D
$GPGSV,3,2,12,26,48,58,45,29,26,188,42,6,26,307,31,22,18,258,40*71
$GPGSV,3,3,12,3,12,320,27,9,7,144,26,8,3,23,,16,3,310,*79
$GPRMC,140238,A,4454.0958,N,9325.055,W,3.7,191.6,300508,1.1,E,A*26,,,,,,,
$GPGGA,140238,4454.0958,N,9325.055,W,1,9,1.1,293.9,M,-30.7,M,,*5B,,,,,
$GPGSA,A,3,21,15,18,24,26,29,6,22,3,,,,2,1.1,01.7*04,,
$GPGSV,3,1,12,21,75,306,41,15,58,74,46,18,57,270,45,24,55,116,45*7F
$GPGSV,3,2,12,26,48,58,46,29,26,188,42,6,26,307,31,22,18,258,41*73
$GPGSV,3,3,12,3,12,320,28,9,7,144,30,8,3,23,,16,3,310,*71
$GPRMC,140239,A,4454.0951,N,9325.0557,W,4.1,197.5,300508,1.1,E,A*2D,,,,,,,
$GPGGA,140239,4454.0951,N,9325.0557,W,1,8,1.1,294.4,M,-30.7,M,,*5F,,,,,
$GPGSA,A,3,21,15,18,24,26,29,,22,3,,,,2,1.1,01.7*02,,
$GPGSV,3,1,12,21,75,306,41,15,58,74,46,18,57,270,44,24,55,116,45*7E
$GPGSV,3,2,12,26,48,58,47,29,26,188,43,6,26,307,30,22,18,258,41*72
$GPGSV,3,3,12,3,12,320,29,9,7,144,32,8,3,23,,16,3,310,*72
$GPRMC,140240,A,4454.0938,N,9325.0573,W,4.4,209.2,300508,1.1,E,A*2C,,,,,,,
$GPGGA,140240,4454.0938,N,9325.0573,W,1,8,1.1,294.3,M,-30.7,M,,*5F,,,,,
$GPGSA,A,3,21,15,18,24,26,29,,22,3,,,,2,1.1,01.7*02,,
$GPGSV,3,1,12,21,75,306,41,15,58,74,47,18,57,270,43,24,55,116,46*7B
$GPGSV,3,2,12,26,48,58,47,29,26,188,41,6,26,307,28,22,18,258,41*79
$GPGSV,3,3,12,3,12,320,30,9,7,144,32,8,3,23,,16,3,310,*7A
$GPRMC,140241,A,4454.0923,N,9325.06,W,6.2,224.6,300508,1.1,E,A*2F,,,,,,,
$GPGGA,140241,4454.0923,N,9325.06,W,1,8,1.2,294.7,M,-30.7,M,,*54,,,,,
$GPGSA,A,3,21,15,18,24,26,29,6,22,,,,,2.4,1.2,02.0*04,,
$GPGSV,3,1,12,21,75,306,42,15,58,74,46,18,57,270,43,24,55,116,46*79
$GPGSV,3,2,12,26,47,58,47,29,26,188,41,6,26,307,32,22,18,258,39*72
$GPGSV,3,3,12,3,12,320,29,9,7,144,31,8,3,23,,16,3,310,*71
$GPRMC,140242,A,4454.0914,N,9325.064,W,8.6,241.9,300508,1.1,E,A*2A,,,,,,,
$GPGGA,140242,4454.0914,N,9325.064,W,1,9,1.1,295,M,-30.7,M,,*53,,,,,
$GPGSA,A,3,21,15,18,24,26,29,6,22,3,,,,2,1.1,01.7*04,,
$GPGSV,3,1,12,21,75,306,43,15,58,74,45,18,57,270,43,24,55,116,47*7A
$GPGSV,3,2,12,26,47,58,48,29,26,188,40,6,26,307,35,22,18,258,38*7A
$GPGSV,3,3,12,3,12,320,32,9,7,144,31,8,3,23,,16,3,310,*7B
$GPRMC,140243,A,4454.0908,N,9325.0694,W,15.3,254.8,300508,1.1,E,A*23,,,,,,,
$GPGGA,140243,4454.0908,N,9325.0694,W,1,8,1.2,295.4,M,-30.7,M,,*50,,,,,
$GPGSA,A,3,21,15,18,24,26,29,6,22,,,,,2.4,1.2,02.0*04,,
$GPGSV,3,1,12,21,75,306,45,15,58,74,44,18,57,270,42,24,55,116,47*7C
$GPGSV,3,2,12,26,47,58,48,29,26,188,38,6,26,307,35,22,18,258,40*7A
$GPGSV,3,3,12,3,12,320,32,9,7,144,33,8,3,23,,16,3,310,*79
$GPRMC,140244,A,4454.0905,N,9325.076,W,16.5,261.8,300508,1.1,E,A*20,,,,,,,
$GPGGA,140244,4454.0905,N,9325.076,W,1,8,1.1,295.4,M,-30.7,M,,*53,,,,,
$GPGSA,A,3,21,15,18,24,26,29,,22,3,,,,2,1.1,01.7*02,,
$GPGSV,3,1,12,21,75,306,46,15,58,74,44,18,57,270,41,24,55,116,46*7D
$GPGSV,3,2,12,26,47,58,48,29,26,188,37,6,26,307,32,22,18,258,42*70
$GPGSV,3,3,12,3,12,320,32,9,7,144,33,8,3,23,,16,3,310,*79
$GPRMC,140245,A,4454.0904,N,9325.0837,W,20.9,266.2,300508,1.1,E,A*29,,,,,,,
$GPGGA,140245,4454.0904,N,9325.0837,W,1,7,1.5,295.2,M,-30.7,M,,*53,,,,,
$GPGSA,A,3,21,15,18,24,26,29,,22,,,,,2.8,1.5,02.4*0D,,
$GPGSV,3,1,12,21,75,306,47,15,58,74,44,18,57,270,41,24,55,116,46*7C
$GPGSV,3,2,12,26,47,58,48,29,26,188,37,6,26,307,29,22,18,258,43*7B
$GPGSV,3,3,12,3,12,320,31,9,7,144,31,8,3,23,,16,3,310,*78
$GPRMC,140246,A,4454.0901,N,9325.0923,W,21.3,266.5,300508,1.1,E,A*27,,,,,,,
$GPGGA,140246,4454.0901,N,9325.0923,W,1,7,1.6,295.3,M,-30.7,M,,*53,,,,,
$GPGSA,A,3,21,15,18,24,26,,,22,3,,,,2.5,1.6,02.0*0F,,
$GPGSV,3,1,12,21,75,306,48,15,58,74,43,18,57,270,41,24,55,116,46*74
$GPGSV,3,2,12,26,47,58,46,29,26,188,35,6,26,307,27,22,18,258,43*79
$GPGSV,3,3,12,3,12,320,32,9,7,144,30,8,3,23,,16,3,310,*7A
$GPRMC,140247,A,4454.0895,N,9325.1018,W,24.3,266.7,300508,1.1,E,A*2D,,,,,,,
$GPGGA,140247,4454.0895,N,9325.1018,W,1,6,2.4,295.1,M,-30.7,M,,*5C,,,,,
$GPGSA,A,3,21,15,18,24,26,,,22,,,,,3.4,2.4,02.4*09,,
$GPGSV,3,1,12,21,75,306,48,15,58,74,43,18,57,270,40,24,55,116,46*75
$GPGSV,3,2,12,26,47,58,46,29,26,188,32,6,26,307,28,22,18,258,43*71
$GPGSV,3,3,12,3,12,320,32,9,7,144,30,8,3,23,,16,3,310,*7A
$GPRMC,140248,A,4454.0891,N,9325.112,W,25.1,266.2,300508,1.1,E,A*2A,,,,,,,
$GPGGA,140248,4454.0891,N,9325.112,W,1,7,1.6,295.3,M,-30.7,M,,*5F,,,,,
$GPGSA,A,3,21,15,18,24,26,,,22,3,,,,2.5,1.6,02.0*0F,,
$GPGSV,3,1,12,21,75,306,48,15,58,74,43,18,57,270,40,24,55,116,46*75
$GPGSV,3,2,12,26,47,58,45,29,26,188,30,6,26,307,28,22,18,258,44*77
$GPGSV,3,3,12,3,12,320,34,9,7,144,32,8,3,23,,16,3,310,*7E
$GPRMC,140249,A,4454.0884,N,9325.1227,W,27.5,265.4,300508,1.1,E,A*28,,,,,,,
$GPGGA,140249,4454.0884,N,9325.1227,W,1,6,2.4,295.6,M,-30.7,M,,*5B,,,,,
$GPGSA,A,3,21,15,18,24,26,,,22,,,,,3.4,2.4,02.4*09,,
$GPGSV,3,1,12,21,75,306,48,15,58,74,44,18,57,270,40,24,55,116,46*72
$GPGSV,3,2,12,26,47,58,45,29,26,188,27,6,26,307,28,22,18,258,44*71
$GPGSV,3,3,12,3,12,320,35,9,7,144,34,8,3,23,,16,3,310,*79
$GPRMC,140250,A,4454.0875,N,9325.1335,W,27.6,264.1,300508,1.1,E,A*2B,,,,,,,
$GPGGA,140250,4454.0875,N,9325.1335,W,1,7,1.7,296.4,M,-30.7,M,,*5F,,,,,
$GPGSA,A,3,21,15,18,24,26,,6,22,,,,,2.8,1.7,02.2*04,,
$GPGSV,3,1,12,21,75,306,48,15,58,74,44,18,57,270,40,24,55,116,46*72
$GPGSV,3,2,12,26,47,58,46,29,26,188,27,6,26,307,28,22,18,258,44*72
$GPGSV,3,3,12,3,12,320,34,9,7,144,36,8,3,23,,16,3,310,*7A
$GPRMC,140251,A,4454.0862,N,9325.1447,W,27.5,262.1,300508,1.1,E,A*2B,,,,,,,
$GPGGA,140251,4454.0862,N,9325.1447,W,1,8,1.2,297.9,M,-30.7,M,,*5C,,,,,
$GPGSA,A,3,21,15,18,24,26,29,6,22,,,,,2.4,1.2,02.0*04,,
$GPGSV,3,1,12,21,75,306,47,15,58,74,44,18,57,270,41,24,55,116,46*7C
$GPGSV,3,2,12,26,47,58,47,29,26,188,31,6,26,307,31,22,18,258,43*7B
$GPGSV,3,3,12,3,12,320,33,9,7,144,37,8,3,23,,16,3,310,*7C
$GPRMC,140252,A,4454.085,N,9325.1554,W,27.3,258.9,300508,1.1,E,A*2D,,,,,,,
$GPGGA,140252,4454.085,N,9325.1554,W,1,9,1.1,298.4,M,-30.7,M,,*5D,,,,,
$GPGSA,A,3,21,15,18,24,26,29,6,22,3,,,,2,1.1,01.7*04,,
$GPGSV,3,1,12,21,75,306,47,15,58,74,44,18,57,270,41,24,55,116,47*7D
$GPGSV,3,2,12,26,47,58,47,29,26,188,32,6,26,307,33,22,18,258,42*7B
$GPGSV,3,3,12,3,12,320,32,9,7,144,37,8,3,23,,16,3,310,*7D
$GPRMC,140253,A,4454.0827,N,9325.1656,W,27.1,255.3,300508,1.1,E,A*28,,,,,,,
$GPGGA,140253,4454.0827,N,9325.1656,W,1,6,2.4,298.6,M,-30.7,M,,*56,,,,,
$GPGSA,A,3,21,15,18,24,26,,,22,,,,,3.4,2.4,02.4*09,,
$GPGSV,3,1,12,21,75,306,47,15,58,74,43,18,57,270,41,24,55,116,47*7A
$GPGSV,3,2,12,26,47,58,47,29,26,188,33,6,26,307,33,22,18,258,41*79
$GPGSV,3,3,12,3,12,320,31,9,7,144,36,8,3,23,,16,3,310,*7F
$GPRMC,140254,A,4454.0804,N,9325.1757,W,27.1,251.2,300508,1.1,E,A*2B,,,,,,,
$GPGGA,140254,4454.0804,N,9325.1757,W,1,8,1.2,298.2,M,-30.7,M,,*5F,,,,,
$GPGSA,A,3,21,15,18,24,26,29,6,22,,,,,2.4,1.2,02.0*04,,
$GPGSV,3,1,12,21,75,306,46,15,58,74,42,18,57,270,41,24,55,116,47*7A
$GPGSV,3,2,12,26,47,58,47,29,26,188,35,6,26,307,35,22,18,258,40*78
$GPGSV,3,3,12,3,12,320,30,9,7,144,36,8,3,23,,16,3,310,*7E
$GPRMC,140255,A,4454.0775,N,9325.1858,W,27.3,247,300508,1.1,E,A*24,,,,,,,
$GPGGA,140255,4454.0775,N,9325.1858,W,1,9,1.1,297.6,M,-30.7,M,,*5E,,,,,
$GPGSA,A,3,21,15,18,24,26,29,6,22,3,,,,2,1.1,01.7*04,,
$GPGSV,3,1,12,21,75,306,45,15,58,74,42,18,57,270,43,24,55,116,47*7B
$GPGSV,3,2,12,26,47,58,47,29,26,188,34,6,26,307,37,22,18,258,40*7B
$GPGSV,3,3,12,3,12,320,31,9,7,144,34,8,3,23,,16,3,310,*7D
$GPRMC,140256,A,4454.0735,N,9325.1953,W,28,242.7,300508,1.1,E,A*27,,,,,,,
$GPGGA,140256,4454.0735,N,9325.1953,W,1,6,2.4,296.7,M,-30.7,M,,*5A,,,,,
$GPGSA,A,3,21,15,18,24,26,,,22,,,,,3.4,2.4,02.4*09,,
$GPGSV,3,1,12,21,75,306,44,15,58,74,42,18,57,270,44,24,55,116,47*7D
$GPGSV,3,2,12,26,47,58,47,29,26,188,33,6,26,307,36,22,18,258,39*73
$GPGSV,3,3,12,3,12,320,29,9,7,144,32,8,3,23,,16,3,310,*72
$GPRMC,140257,A,4454.0694,N,9325.2046,W,28.3,238,300508,1.1,E,A*2B,,,,,,,
$GPGGA,140257,4454.0694,N,9325.2046,W,1,7,1.3,296.6,M,-30.7,M,,*5B,,,,,
$GPGSA,A,3,21,15,18,24,26,29,6,,,,,,2.5,1.3,02.2*06,,
$GPGSV,3,1,12,21,75,306,43,15,58,74,42,18,57,270,45,24,55,116,47*7B
$GPGSV,3,2,12,26,47,58,47,29,26,188,34,6,26,307,35,22,18,258,36*78
$GPGSV,3,3,12,3,12,320,29,9,7,144,33,8,3,23,,16,3,310,*73
$GPRMC,140258,A,4454.0632,N,9325.2131,W,28.5,232.8,300508,1.1,E,A*2D,,,,,,,
$GPGGA,140258,4454.0632,N,9325.2131,W,1,7,1.6,297.5,M,-30.7,M,,*5E,,,,,
$GPGSA,A,3,21,15,18,24,26,,,22,3,,,,2.5,1.6,02.0*0F,,
$GPGSV,3,1,12,21,75,306,43,15,58,74,42,18,57,270,45,24,55,116,45*79
$GPGSV,3,2,12,26,47,58,47,29,26,188,34,6,26,307,34,22,18,258,36*79
$GPGSV,3,3,12,3,12,320,30,9,7,144,34,8,3,23,,16,3,310,*7C
$GPRMC,140259,A,4454.0578,N,9325.2213,W,28.6,227.9,300508,1.1,E,A*24,,,,,,,
$GPGGA,140259,4454.0578,N,9325.2213,W,1,9,1.1,296.7,M,-30.7,M,,*5B,,,,,
$GPGSA,A,3,21,15,18,24,26,29,6,22,3,,,,2,1.1,01.7*04,,
$GPGSV,3,1,12,21,75,306,42,15,58,74,43,18,57,270,44,24,55,116,46*7B
$GPGSV,3,2,12,26,47,58,46,29,26,188,33,6,26,307,37,22,18,258,35*7F
$GPGSV,3,3,12,3,12,320,33,9,7,144,34,8,3,23,,16,3,310,*7F
$GPRMC,140300,A,4454.052,N,9325.2286,W,28.3,223.6,300508,1.1,E,A*26,,,,,,,
$GPGGA,140300,4454.052,N,9325.2286,W,1,9,1.1,296.5,M,-30.7,M,,*55,,,,,
$GPGSA,A,3,21,15,18,24,26,29,6,22,3,,,,2,1.1,01.7*04,,
$GPGSV,3,1,12,21,75,306,41,15,58,74,44,18,57,270,43,24,55,116,47*79
$GPGSV,3,2,12,26,47,58,45,29,26,188,34,6,26,307,39,22,18,258,35*75
$GPGSV,3,3,12,3,12,320,36,9,8,144,34,8,3,23,,16,3,310,*75
$GPRMC,140301,A,4454.046,N,9325.2351,W,27.6,218.5,300508,1.1,E,A*28,,,,,,,
$GPGGA,140301,4454.046,N,9325.2351,W,1,9,1.1,296.4,M,-30.7,M,,*5B,,,,,
$GPGSA,A,3,21,15,18,24,26,29,6,22,3,,,,2,1.1,01.7*04,,
$GPGSV,3,1,12,21,75,306,40,15,58,74,45,18,57,270,44,24,55,116,47*7E
$GPGSV,3,2,12,26,47,58,45,29,26,188,35,6,26,307,40,22,18,258,37*78
$GPGSV,3,3,12,3,12,320,38,9,8,144,34,8,3,23,,16,3,310,*7B
$GPRMC,140302,A,4454.0398,N,9325.2401,W,25.1,211.8,300508,1.1,E,A*28,,,,,,,
$GPGGA,140302,4454.0398,N,9325.2401,W,1,9,1.1,296.4,M,-30.7,M,,*5A,,,,,
$GPGSA,A,3,21,15,18,24,26,29,6,22,3,,,,2,1.1,01.7*04,,
$GPGSV,3,1,12,21,75,306,40,15,58,74,46,18,57,270,44,24,55,116,47*7D
$GPGSV,3,2,12,26,47,58,46,29,26,188,38,6,26,307,42,22,18,258,39*7A
$GPGSV,3,3,12,3,12,320,39,9,8,144,35,8,3,23,,16,3,310,*7B
$GPRMC,140303,A,4454.0338,N,9325.2432,W,22.2,203.2,300508,1.1,E,A*2E,,,,,,,
$GPGGA,140303,4454.0338,N,9325.2432,W,1,8,1.2,296.4,M,-30.7,M,,*53,,,,,
$GPGSA,A,3,21,15,18,24,26,29,6,22,,,,,2.4,1.2,02.0*04,,
$GPGSV,3,1,12,21,75,306,40,15,58,74,46,18,57,270,44,24,55,116,47*7D
$GPGSV,3,2,12,26,47,58,46,29,26,188,40,6,26,307,42,22,18,258,41*7A
$GPGSV,3,3,12,3,12,320,37,9,8,144,34,8,3,23,,16,3,310,*74
$GPRMC,140304,A,4454.0283,N,9325.2444,W,19.9,193.5,300508,1.1,E,A*27,,,,,,,
$GPGGA,140304,4454.0283,N,9325.2444,W,1,8,1.2,296.4,M,-30.7,M,,*54,,,,,
$GPGSA,A,3,21,15,18,24,26,29,6,22,,,,,2.4,1.2,02.0*04,,
$GPGSV,3,1,12,21,75,306,40,15,58,74,46,18,57,270,43,24,55,116,46*7B
$GPGSV,3,2,12,26,47,58,45,29,26,188,41,6,26,307,41,22,18,258,42*78
$GPGSV,3,3,12,3,12,320,35,9,8,144,31,8,3,23,,16,3,310,*73
$GPRMC,140305,A,4454.0234,N,9325.2443,W,16.8,183.9,300508,1.1,E,A*2E,,,,,,,
$GPGGA,140305,4454.0234,N,9325.2443,W,1,9,1.1,295.8,M,-30.7,M,,*53,,,,,
$GPGSA,A,3,21,15,18,24,26,29,6,22,3,,,,2,1.1,01.7*04,,
$GPGSV,3,1,12,21,75,306,40,15,58,74,46,18,57,270,43,24,55,116,46*7B
$GPGSV,3,2,12,26,47,58,45,29,26,188,41,6,26,307,41,22,18,258,41*7B
$GPGSV,3,3,12,3,12,320,34,9,8,144,31,8,3,23,,16,3,310,*72
$GPRMC,140306,A,4454.0192,N,9325.2432,W,14.7,175.8,300508,1.1,E,A*21,,,,,,,
$GPGGA,140306,4454.0192,N,9325.2432,W,1,9,1.1,295.8,M,-30.7,M,,*59,,,,,
$GPGSA,A,3,21,15,18,24,26,29,6,22,3,,,,2,1.1,01.7*04,,
$GPGSV,3,1,12,21,75,306,41,15,58,73,45,18,57,270,43,24,55,116,46*7E
$GPGSV,3,2,12,26,47,58,45,29,26,188,40,6,26,307,40,22,18,258,39*74
$GPGSV,3,3,12,3,12,320,34,9,8,144,33,8,3,23,,16,3,310,*70
$GPRMC,140307,A,4454.0153,N,9325.242,W,12.8,173,300508,1.1,E,A*29,,,,,,,
$GPGGA,140307,4454.0153,N,9325.242,W,1,8,1.2,294.9,M,-30.7,M,,*54,,,,,
$GPGSA,A,3,21,15,18,24,26,29,6,22,,,,,2.4,1.2,02.0*04,,
$GPGSV,3,1,12,21,75,306,41,15,58,73,45,18,57,270,44,24,55,116,46*79
$GPGSV,3,2,12,26,47,58,46,29,26,188,39,6,26,307,39,22,18,258,39*77
$GPGSV,3,3,12,3,12,320,33,9,8,144,36,8,3,23,,16,3,310,*72
$GPRMC,140308,A,4454.0121,N,9325.2413,W,10.7,173.7,300508,1.1,E,A*29,,,,,,,
$GPGGA,140308,4454.0121,N,9325.2413,W,1,8,1.2,294.9,M,-30.7,M,,*5E,,,,,
$GPGSA,A,3,21,15,18,24,26,29,6,22,,,,,2.4,1.2,02.0*04,,
$GPGSV,3,1,12,21,75,306,41,15,58,73,45,18,58,270,45,24,55,116,46*77
$GPGSV,3,2,12,26,47,58,46,29,26,188,39,6,26,307,39,22,18,258,39*77
$GPGSV,3,3,12,3,12,320,30,9,8,144,37,8,3,23,,16,3,310,*70
$GPRMC,140309,A,4454.0097,N,9325.2409,W,9.1,174.3,300508,1.1,E,A*22,,,,,,,
$GPGGA,140309,4454.0097,N,9325.2409,W,1,8,1.2,294.9,M,-30.7,M,,*58,,,,,
$GPGSA,A,3,21,18,15,24,26,29,6,22,,,,,2.4,1.2,02.0*04,,
$GPGSV,3,1,12,21,75,306,41,18,58,270,46,15,58,73,45,24,55,116,46*74
$GPGSV,3,2,12,26,47,58,46,29,26,188,39,6,26,307,40,22,18,258,39*79
$GPGSV,3,3,12,3,12,320,27,9,8,144,37,8,3,23,,16,3,310,*76
$GPRMC,140310,A,4454.0084,N,9325.2406,W,6,174.5,300508,1.1,E,A*2F,,,,,,,
$GPGGA,140310,4454.0084,N,9325.2406,W,1,8,1.2,294.7,M,-30.7,M,,*53,,,,,
$GPGSA,A,3,21,18,15,24,26,29,6,22,,,,,2.4,1.2,02.0*04,,
$GPGSV,3,1,12,21,75,306,41,18,58,270,46,15,58,73,45,24,55,116,46*74
$GPGSV,3,2,12,26,47,58,46,29,26,188,39,6,26,307,40,22,18,258,38*78
$GPGSV,3,3,12,3,12,320,26,9,8,144,37,8,3,23,,16,3,310,*77
$GPRMC,140311,A,4454.0077,N,9325.2404,W,4.4,174.1,300508,1.1,E,A*22,,,,,,,
$GPGGA,140311,4454.0077,N,9325.2404,W,1,9,1.1,294.9,M,-30.7,M,,*50,,,,,
$GPGSA,A,3,21,18,15,24,26,29,6,22,3,,,,2,1.1,01.7*04,,
$GPGSV,3,1,12,21,76,306,41,18,58,270,46,15,58,73,45,24,55,116,46*77
$GPGSV,3,2,12,26,47,58,46,29,26,188,40,6,26,307,40,22,18,258,38*76
$GPGSV,3,3,12,3,12,320,27,9,8,144,37,8,3,23,,16,3,310,*76
$GPRMC,140312,A,4454.0068,N,9325.24,W,4.4,169.4,300508,1.1,E,A*22,,,,,,,
$GPGGA,140312,4454.0068,N,9325.24,W,1,9,1.1,294.9,M,-30.7,M,,*59,,,,,
$GPGSA,A,3,21,18,15,24,26,29,6,22,3,,,,2,1.1,01.7*04,,
$GPGSV,3,1,12,21,76,306,41,18,58,270,46,15,58,73,45,24,55,116,46*77
$GPGSV,3,2,12,26,47,58,46,29,26,188,39,6,26,307,40,22,18,258,39*79
$GPGSV,3,3,12,3,12,320,29,9,8,144,37,8,3,23,,16,3,310,*78
$GPRMC,140313,A,4454.0052,N,9325.2386,W,9.3,158.5,300508,1.1,E,A*2A,,,,,,,
$GPGGA,140313,4454.0052,N,9325.2386,W,1,8,1.5,294.6,M,-30.7,M,,*52,,,,,
$GPGSA,A,3,21,18,15,24,26,,6,22,3,,,,2.5,1.5,02.0*0A,,
$GPGSV,3,1,12,21,76,306,41,18,58,270,46,15,58,73,45,24,55,116,45*74
$GPGSV,3,2,12,26,47,58,46,29,26,188,37,6,26,307,38,22,18,258,39*78
$GPGSV,3,3,12,3,12,320,33,9,8,144,37,8,3,23,,16,3,310,*73
